TrackName,type_of_device,configuration,microphone,recorder,sample_rate,Recordist_first_name,Recordist_last_name,recording_date,recording_time,recording_length,Audio_file,SubjectName,subject_importance,quality_rating,Species_short_name,Subject_species,sex,age_class,identified_by,certainty_of_species,latitude_degrees,latitude_minutes,latitude_seconds,latitude_orientation,longitude_degrees,longitude_minutes,longitude_seconds,longitude_orientation,elevation,Distance_from_marker,position,Marker,Area,Region,country,state_or_province,vegetation_type,Analysis,Analysis_date,Analysis_method,number_of_phrases,Textgrid_file,Keycode_file
tFTANN1405-1448,single microphone,RL2013,Sennheiser omnidirectional with Telinga parabolic reflector,Marantz PMD661,44,Richard,Hedley,5/11/2014,9:04:00,0:12:44,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Tracks/2014/May/1448.WAV,ORA,Primary subject,,CAVI,Cassin's Vireo,Male(s),Reproductive adult,sight and sound,,38,29,8.9,,120,37,34.8,,813,,,Ft Ann generally,FT. Ann,Amador,USA,California,Mixed Conifer-Oak Forest,CAVI Processed,,Praat annotation,70,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_TextGrids/2014/May/1448.TextGrid,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_Keys/CaViPhrasesRH_2014.pdf
tFTANN1405-1449,single microphone,RL2013,Sennheiser omnidirectional with Telinga parabolic reflector,Marantz PMD661,44,Richard,Hedley,5/11/2014,10:08:00,0:35:57,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Tracks/2014/May/1449.WAV,AYO,Primary subject,,CAVI,Cassin's Vireo,Male(s),Reproductive adult,sight and sound,,38,29,11,,120,37,40.5,,821,,,Ft Ann generally,FT. Ann,Amador,USA,California,Mixed Conifer-Oak Forest,CAVI Processed,,Praat annotation,240,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_TextGrids/2014/May/1449.TextGrid,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_Keys/CaViPhrasesRH_2014.pdf
tFTANN1405-1450,single microphone,RL2013,Sennheiser omnidirectional with Telinga parabolic reflector,Marantz PMD661,44,Richard,Hedley,5/11/2014,10:21:00,0:08:24,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Tracks/2014/May/1450.WAV,WABk,Primary subject,,CAVI,Cassin's Vireo,Male(s),Reproductive adult,sight and sound,,38,29,12.2,,120,37,33.8,,794,,,Ft Ann generally,FT. Ann,Amador,USA,California,Mixed Conifer-Oak Forest,CAVI Processed,,Praat annotation,135,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_TextGrids/2014/May/1450.TextGrid,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_Keys/CaViPhrasesRH_2014.pdf
tFTANN1405-1451,single microphone,RL2013,Sennheiser omnidirectional with Telinga parabolic reflector,Marantz PMD661,44,Richard,Hedley,5/11/2014,11:14:00,0:08:59,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Tracks/2014/May/1451.WAV,YAW,Primary subject,,CAVI,Cassin's Vireo,Male(s),Reproductive adult,sight and sound,,38,29,14.3,,120,37,37.8,W,791,,,Ft Ann generally,FT. Ann,Amador,USA,California,Mixed Conifer-Oak Forest,CAVI Processed,,Praat annotation,26,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_TextGrids/2014/May/1451.TextGrid,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_Keys/CaViPhrasesRH_2014.pdf
tFTANN1405-1452,single microphone,RL2013,Sennheiser omnidirectional with Telinga parabolic reflector,Marantz PMD661,44,Richard,Hedley,5/11/2014,11:31:00,0:06:31,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Tracks/2014/May/1452.WAV,YAW,Primary subject,,CAVI,Cassin's Vireo,Male(s),Reproductive adult,sight and sound,,38,29,14.3,,120,37,37.8,W,791,,,Ft Ann generally,FT. Ann,Amador,USA,California,Mixed Conifer-Oak Forest,CAVI Processed,,Praat annotation,33,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_TextGrids/2014/May/1452.TextGrid,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_Keys/CaViPhrasesRH_2014.pdf
tFTANN1405-1453,single microphone,RL2013,Sennheiser omnidirectional with Telinga parabolic reflector,Marantz PMD661,44,Richard,Hedley,5/12/2014,7:11:00,0:44:17,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Tracks/2014/May/1453.WAV,AGBk,Primary subject,,CAVI,Cassin's Vireo,Male(s),Reproductive adult,sight and sound,,38,29,17.72,N,120,37,42.65,W,728,,,Ft Ann generally,FT. Ann,Amador,USA,California,Mixed Conifer-Oak Forest,CAVI Processed,,Praat annotation,65,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_TextGrids/2014/May/1453.TextGrid,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_Keys/CaViPhrasesRH_2014.pdf
tFTANN1405-1454,single microphone,RL2013,Sennheiser omnidirectional with Telinga parabolic reflector,Marantz PMD661,44,Richard,Hedley,5/12/2014,7:35:00,0:14:21,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Tracks/2014/May/1454.WAV,AGBk,Primary subject,,CAVI,Cassin's Vireo,Male(s),Reproductive adult,sight and sound,,38,29,17.72,N,120,37,42.65,W,728,,,Ft Ann generally,FT. Ann,Amador,USA,California,Mixed Conifer-Oak Forest,CAVI Processed,,Praat annotation,0,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_TextGrids/2014/May/1454.TextGrid,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_Keys/CaViPhrasesRH_2014.pdf
tFTANN1405-1455,single microphone,RL2013,Sennheiser omnidirectional with Telinga parabolic reflector,Marantz PMD661,44,Richard,Hedley,5/12/2014,7:55:00,0:08:26,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Tracks/2014/May/1455.WAV,BuRA,Primary subject,,CAVI,Cassin's Vireo,Male(s),Reproductive adult,sight and sound,,38,29,18.4,,120,37,35.4,,755,,,Ft Ann generally,FT. Ann,Amador,USA,California,Mixed Conifer-Oak Forest,CAVI Processed,,Praat annotation,110,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_TextGrids/2014/May/1455.TextGrid,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_Keys/CaViPhrasesRH_2014.pdf
tFTANN1405-1456,single microphone,RL2013,Sennheiser omnidirectional with Telinga parabolic reflector,Marantz PMD661,44,Richard,Hedley,5/12/2014,8:20:00,0:11:56,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Tracks/2014/May/1456.WAV,BuRA,Primary subject,,CAVI,Cassin's Vireo,Male(s),Reproductive adult,sight and sound,,38,29,18.4,,120,37,35.4,,755,,,Ft Ann generally,FT. Ann,Amador,USA,California,Mixed Conifer-Oak Forest,CAVI Processed,,Praat annotation,121,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_TextGrids/2014/May/1456.TextGrid,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_Keys/CaViPhrasesRH_2014.pdf
tFTANN1405-1457,single microphone,RL2013,Sennheiser omnidirectional with Telinga parabolic reflector,Marantz PMD661,44,Richard,Hedley,5/12/2014,14:27:00,0:08:20,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Tracks/2014/May/1457.WAV,RYA,Primary subject,,CAVI,Cassin's Vireo,Male(s),Reproductive adult,sight and sound,,38,29,15.7,,120,37,48,,729,,,Ft Ann generally,FT. Ann,Amador,USA,California,Mixed Conifer-Oak Forest,CAVI Processed,,Praat annotation,57,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_TextGrids/2014/May/1457.TextGrid,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_Keys/CaViPhrasesRH_2014.pdf
tFTANN1405-1458,single microphone,RL2013,Sennheiser omnidirectional with Telinga parabolic reflector,Marantz PMD661,44,Richard,Hedley,5/12/2014,14:50:00,0:22:32,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Tracks/2014/May/1458.WAV,RYA,Primary subject,,CAVI,Cassin's Vireo,Male(s),Reproductive adult,sight and sound,,38,29,15.7,,120,37,48,,729,,,Ft Ann generally,FT. Ann,Amador,USA,California,Mixed Conifer-Oak Forest,CAVI Processed,,Praat annotation,49,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_TextGrids/2014/May/1458.TextGrid,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_Keys/CaViPhrasesRH_2014.pdf
tFTANN1405-1459,single microphone,RL2013,Sennheiser omnidirectional with Telinga parabolic reflector,Marantz PMD661,44,Richard,Hedley,5/12/2014,16:16:00,1:10:17,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Tracks/2014/May/1459.WAV,AGBk,Primary subject,,CAVI,Cassin's Vireo,Male(s),Reproductive adult,sight and sound,,38,29,17.72,N,120,37,42.65,W,728,,,Ft Ann generally,FT. Ann,Amador,USA,California,Mixed Conifer-Oak Forest,CAVI Processed,,Praat annotation,452,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_TextGrids/2014/May/1459.TextGrid,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_Keys/CaViPhrasesRH_2014.pdf
tFTANN1405-1460,single microphone,RL2013,Sennheiser omnidirectional with Telinga parabolic reflector,Marantz PMD661,44,Richard,Hedley,5/12/2014,16:23:00,0:02:43,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Tracks/2014/May/1460.WAV,YAW,Primary subject,,CAVI,Cassin's Vireo,Male(s),Reproductive adult,sight and sound,,38,29,14.3,,120,37,37.8,W,791,,,Ft Ann generally,FT. Ann,Amador,USA,California,Mixed Conifer-Oak Forest,CAVI Processed,,Praat annotation,48,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_TextGrids/2014/May/1460.TextGrid,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_Keys/CaViPhrasesRH_2014.pdf
tFTANN1405-1461,single microphone,RL2013,Sennheiser omnidirectional with Telinga parabolic reflector,Marantz PMD661,44,Richard,Hedley,5/12/2014,16:27:00,0:03:44,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Tracks/2014/May/1461.WAV,YAW,Primary subject,,CAVI,Cassin's Vireo,Male(s),Reproductive adult,sight and sound,,38,29,14.3,,120,37,37.8,W,791,,,Ft Ann generally,FT. Ann,Amador,USA,California,Mixed Conifer-Oak Forest,CAVI Processed,,Praat annotation,61,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_TextGrids/2014/May/1461.TextGrid,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_Keys/CaViPhrasesRH_2014.pdf
tFTANN1405-1462,single microphone,RL2013,Sennheiser omnidirectional with Telinga parabolic reflector,Marantz PMD661,44,Richard,Hedley,5/12/2014,16:51:00,0:19:50,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Tracks/2014/May/1462.WAV,YAW,Primary subject,,CAVI,Cassin's Vireo,Male(s),Reproductive adult,sight and sound,,38,29,14.3,,120,37,37.8,W,791,,,Ft Ann generally,FT. Ann,Amador,USA,California,Mixed Conifer-Oak Forest,CAVI Processed,,Praat annotation,305,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_TextGrids/2014/May/1462.TextGrid,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_Keys/CaViPhrasesRH_2014.pdf
tFTANN1405-1463,single microphone,RL2013,Sennheiser omnidirectional with Telinga parabolic reflector,Marantz PMD661,44,Richard,Hedley,5/12/2014,17:21:00,0:02:23,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Tracks/2014/May/1463.WAV,ORA,Primary subject,,CAVI,Cassin's Vireo,Male(s),Reproductive adult,sight and sound,,38,29,8.9,,120,37,34.8,,813,,,Ft Ann generally,FT. Ann,Amador,USA,California,Mixed Conifer-Oak Forest,CAVI Processed,,Praat annotation,65,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_TextGrids/2014/May/1463.TextGrid,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_Keys/CaViPhrasesRH_2014.pdf
tFTANN1405-1464,single microphone,RL2013,Sennheiser omnidirectional with Telinga parabolic reflector,Marantz PMD661,44,Richard,Hedley,5/13/2014,7:21:00,0:20:32,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Tracks/2014/May/1464.WAV,WABk,Primary subject,,CAVI,Cassin's Vireo,Male(s),Reproductive adult,sight and sound,,38,29,12.2,,120,37,33.8,,794,,,Ft Ann generally,FT. Ann,Amador,USA,California,Mixed Conifer-Oak Forest,CAVI Processed,,Praat annotation,241,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_TextGrids/2014/May/1464.TextGrid,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_Keys/CaViPhrasesRH_2014.pdf
tFTANN1405-1465,single microphone,RL2013,Sennheiser omnidirectional with Telinga parabolic reflector,Marantz PMD661,44,Richard,Hedley,5/13/2014,8:49:00,0:41:49,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Tracks/2014/May/1465.WAV,ORA,Primary subject,,CAVI,Cassin's Vireo,Male(s),Reproductive adult,sight and sound,,38,29,8.9,,120,37,34.8,,813,,,Ft Ann generally,FT. Ann,Amador,USA,California,Mixed Conifer-Oak Forest,CAVI Processed,,Praat annotation,978,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_TextGrids/2014/May/1465.TextGrid,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_Keys/CaViPhrasesRH_2014.pdf
tFTANN1405-1466,single microphone,RL2013,Sennheiser omnidirectional with Telinga parabolic reflector,Marantz PMD661,44,Richard,Hedley,5/13/2014,9:09:00,0:11:23,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Tracks/2014/May/1466.WAV,ORA,Primary subject,,CAVI,Cassin's Vireo,Male(s),Reproductive adult,sight and sound,,38,29,8.9,,120,37,34.8,,813,,,Ft Ann generally,FT. Ann,Amador,USA,California,Mixed Conifer-Oak Forest,CAVI Processed,,Praat annotation,81,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_TextGrids/2014/May/1466.TextGrid,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_Keys/CaViPhrasesRH_2014.pdf
tFTANN1405-1468,single microphone,RL2013,Sennheiser omnidirectional with Telinga parabolic reflector,Marantz PMD661,44,Richard,Hedley,5/13/2014,10:40:00,0:20:02,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Tracks/2014/May/1468.WAV,YAW,Primary subject,,CAVI,Cassin's Vireo,Male(s),Reproductive adult,sight and sound,,38,29,14.3,,120,37,37.8,W,791,,,Ft Ann generally,FT. Ann,Amador,USA,California,Mixed Conifer-Oak Forest,CAVI Processed,,Praat annotation,20,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_TextGrids/2014/May/1468.TextGrid,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_Keys/CaViPhrasesRH_2014.pdf
tFTANN1405-1471,single microphone,RL2013,Sennheiser omnidirectional with Telinga parabolic reflector,Marantz PMD661,44,Richard,Hedley,5/13/2014,11:55:00,0:27:10,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Tracks/2014/May/1471.WAV,AOBu,Primary subject,,CAVI,Cassin's Vireo,Male(s),Reproductive adult,sight and sound,,38,29,12.7,,120,37,51.1,,736,,,Ft Ann generally,FT. Ann,Amador,USA,California,Mixed Conifer-Oak Forest,CAVI Processed,,Praat annotation,245,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_TextGrids/2014/May/1471.TextGrid,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_Keys/CaViPhrasesRH_2014.pdf
tFTANN1405-1473,single microphone,RL2013,Sennheiser omnidirectional with Telinga parabolic reflector,Marantz PMD661,44,Richard,Hedley,5/14/2014,12:01:00,0:07:15,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Tracks/2014/May/1473.WAV,RYA,Primary subject,,CAVI,Cassin's Vireo,Male(s),Reproductive adult,sight and sound,,38,29,15.7,,120,37,48,,729,,,Ft Ann generally,FT. Ann,Amador,USA,California,Mixed Conifer-Oak Forest,CAVI Processed,,Praat annotation,75,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_TextGrids/2014/May/1473.TextGrid,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_Keys/CaViPhrasesRH_2014.pdf
tFTANN1405-1474,single microphone,RL2013,Sennheiser omnidirectional with Telinga parabolic reflector,Marantz PMD661,44,Richard,Hedley,5/14/2014,6:47:00,0:04:14,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Tracks/2014/May/1474.WAV,RYA,Primary subject,,CAVI,Cassin's Vireo,Male(s),Reproductive adult,sight and sound,,38,29,15.7,,120,37,48,,729,,,Ft Ann generally,FT. Ann,Amador,USA,California,Mixed Conifer-Oak Forest,CAVI Processed,,Praat annotation,46,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_TextGrids/2014/May/1474.TextGrid,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_Keys/CaViPhrasesRH_2014.pdf
tFTANN1405-1477,single microphone,RL2013,Sennheiser omnidirectional with Telinga parabolic reflector,Marantz PMD661,44,Richard,Hedley,5/14/2014,15:52:00,0:39:31,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Tracks/2014/May/1477.WAV,AGO,Primary subject,,CAVI,Cassin's Vireo,Male(s),Reproductive adult,sight and sound,,38,29,21.9,,120,37,41.2,,733,,,Ft Ann generally,FT. Ann,Amador,USA,California,Mixed Conifer-Oak Forest,CAVI Processed,,Praat annotation,117,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_TextGrids/2014/May/1477.TextGrid,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_Keys/CaViPhrasesRH_2014.pdf
tFTANN1405-1478,single microphone,RL2013,Sennheiser omnidirectional with Telinga parabolic reflector,Marantz PMD661,44,Richard,Hedley,5/14/2014,16:27:00,0:06:01,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Tracks/2014/May/1478.WAV,BuRA,Primary subject,,CAVI,Cassin's Vireo,Male(s),Reproductive adult,sight and sound,,38,29,18.4,,120,37,35.4,,755,,,Ft Ann generally,FT. Ann,Amador,USA,California,Mixed Conifer-Oak Forest,CAVI Processed,,Praat annotation,54,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_TextGrids/2014/May/1478.TextGrid,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_Keys/CaViPhrasesRH_2014.pdf
tFTANN1405-1479,single microphone,RL2013,Sennheiser omnidirectional with Telinga parabolic reflector,Marantz PMD661,44,Richard,Hedley,5/14/2014,16:52:00,0:19:09,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Tracks/2014/May/1479.WAV,WABk,Primary subject,,CAVI,Cassin's Vireo,Male(s),Reproductive adult,sight and sound,,38,29,12.2,,120,37,33.8,,794,,,Ft Ann generally,FT. Ann,Amador,USA,California,Mixed Conifer-Oak Forest,CAVI Processed,,Praat annotation,352,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_TextGrids/2014/May/1479.TextGrid,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_Keys/CaViPhrasesRH_2014.pdf
tFTANN1405-1480,single microphone,RL2013,Sennheiser omnidirectional with Telinga parabolic reflector,Marantz PMD661,44,Richard,Hedley,5/15/2014,10:55:00,1:04:56,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Tracks/2014/May/1480.WAV,GRA,Primary subject,,CAVI,Cassin's Vireo,Male(s),Reproductive adult,sight and sound,,38,29,15.7,,120,37,47.8,,779,,,Ft Ann generally,FT. Ann,Amador,USA,California,Mixed Conifer-Oak Forest,CAVI Processed,,Praat annotation,90,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_TextGrids/2014/May/1480.TextGrid,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_Keys/CaViPhrasesRH_2014.pdf
tFTANN1405-1481,single microphone,RL2013,Sennheiser omnidirectional with Telinga parabolic reflector,Marantz PMD661,44,Richard,Hedley,5/15/2014,11:14:00,0:14:01,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Tracks/2014/May/1481.WAV,GRA,Primary subject,,CAVI,Cassin's Vireo,Male(s),Reproductive adult,sight and sound,,38,29,15.7,,120,37,47.8,,779,,,Ft Ann generally,FT. Ann,Amador,USA,California,Mixed Conifer-Oak Forest,CAVI Processed,,Praat annotation,31,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_TextGrids/2014/May/1481.TextGrid,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_Keys/CaViPhrasesRH_2014.pdf
tFTANN1405-1482,single microphone,RL2013,Sennheiser omnidirectional with Telinga parabolic reflector,Marantz PMD661,44,Richard,Hedley,5/15/2014,11:19:00,0:01:13,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Tracks/2014/May/1482.WAV,GRA,Primary subject,,CAVI,Cassin's Vireo,Male(s),Reproductive adult,sight and sound,,38,29,15.7,,120,37,47.8,,779,,,Ft Ann generally,FT. Ann,Amador,USA,California,Mixed Conifer-Oak Forest,CAVI Processed,,Praat annotation,10,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_TextGrids/2014/May/1482.TextGrid,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_Keys/CaViPhrasesRH_2014.pdf
tFTANN1405-1483,single microphone,RL2013,Sennheiser omnidirectional with Telinga parabolic reflector,Marantz PMD661,44,Richard,Hedley,5/15/2014,12:08:00,0:05:51,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Tracks/2014/May/1483.WAV,AGBk,Primary subject,,CAVI,Cassin's Vireo,Male(s),Reproductive adult,sight and sound,,38,29,17.72,N,120,37,42.65,W,728,,,Ft Ann generally,FT. Ann,Amador,USA,California,Mixed Conifer-Oak Forest,CAVI Processed,,Praat annotation,95,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_TextGrids/2014/May/1483.TextGrid,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_Keys/CaViPhrasesRH_2014.pdf
tFTANN1405-1484,single microphone,RL2013,Sennheiser omnidirectional with Telinga parabolic reflector,Marantz PMD661,44,Richard,Hedley,5/15/2014,16:12:00,0:03:13,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Tracks/2014/May/1484.WAV,AGBk,Primary subject,,CAVI,Cassin's Vireo,Male(s),Reproductive adult,sight and sound,,38,29,17.72,N,120,37,42.65,W,728,,,Ft Ann generally,FT. Ann,Amador,USA,California,Mixed Conifer-Oak Forest,CAVI Processed,,Praat annotation,32,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_TextGrids/2014/May/1484.TextGrid,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_Keys/CaViPhrasesRH_2014.pdf
tFTANN1405-1485,single microphone,RL2013,Sennheiser omnidirectional with Telinga parabolic reflector,Marantz PMD661,44,Richard,Hedley,5/15/2014,17:06:00,0:39:09,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Tracks/2014/May/1485.WAV,AGBk,Primary subject,,CAVI,Cassin's Vireo,Male(s),Reproductive adult,sight and sound,,38,29,17.72,N,120,37,42.65,W,728,,,Ft Ann generally,FT. Ann,Amador,USA,California,Mixed Conifer-Oak Forest,CAVI Processed,,Praat annotation,416,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_TextGrids/2014/May/1485.TextGrid,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_Keys/CaViPhrasesRH_2014.pdf
tFTANN1405-1486,single microphone,RL2013,Sennheiser omnidirectional with Telinga parabolic reflector,Marantz PMD661,44,Richard,Hedley,5/15/2014,17:28:00,0:03:16,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Tracks/2014/May/1486.WAV,YAW,Primary subject,,CAVI,Cassin's Vireo,Male(s),Reproductive adult,sight and sound,,38,29,14.3,,120,37,37.8,W,791,,,Ft Ann generally,FT. Ann,Amador,USA,California,Mixed Conifer-Oak Forest,CAVI Processed,,Praat annotation,91,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_TextGrids/2014/May/1486.TextGrid,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_Keys/CaViPhrasesRH_2014.pdf
tFTANN1405-1487,single microphone,RL2013,Sennheiser omnidirectional with Telinga parabolic reflector,Marantz PMD661,44,Richard,Hedley,5/15/2014,17:31:00,0:01:55,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Tracks/2014/May/1487.WAV,two CAVI,Primary subject,,CAVI,Cassin's Vireo,Male(s),Reproductive adult,sight and sound,,38,29,14.3,,120,37,37.8,W,791,,,Ft Ann generally,FT. Ann,Amador,USA,California,Mixed Conifer-Oak Forest,CAVI Processed,,Praat annotation,14,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_TextGrids/2014/May/1487.TextGrid,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_Keys/CaViPhrasesRH_2014.pdf
tFTANN1405-1488,single microphone,RL2013,Sennheiser omnidirectional with Telinga parabolic reflector,Marantz PMD661,44,Richard,Hedley,5/16/2014,7:28:00,0:45:56,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Tracks/2014/May/1488.WAV,RYA,Primary subject,,CAVI,Cassin's Vireo,Male(s),Reproductive adult,sight and sound,,38,29,15.7,,120,37,48,,729,,,Ft Ann generally,FT. Ann,Amador,USA,California,Mixed Conifer-Oak Forest,CAVI Processed,,Praat annotation,142,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_TextGrids/2014/May/1488.TextGrid,http://taylor0.biology.ucla.edu/birdDBQuery/Files/Files_Keys/CaViPhrasesRH_2014.pdf
